code,name,price,pct,main_net,main_pct,xl_net,l_net,m_net,s_net
600958,东方证券,8.94,1.2458,40125307,12.5509,31162252,8963055,-40125307,
002785,万里石,42.2,7.1338,40110113,7.4387,9352671,30757442,-40110113,
603289,泰瑞机器,10.51,10.0524,40040600,21.9545,37737914,2302686,-40040600,
002422,科伦药业,42.48,6.8142,40038537,2.5737,68562473,-28523936,-40038537,
300939,秋田微,98.55,3.237,39895440,5.7407,14946929,24948511,-39895440,
002129,TCL中环,9.02,2.8506,39828797,6.3613,72061962,-32233165,-39828797,
300766,每日互动,22.34,2.0091,39824315,10.6859,30321404,9502911,-39824315,
301171,易点天下,34.77,0.7826,39660706,2.3405,38080530,1580176,-39660706,
688026,洁特生物,25.22,19.981,39583177,9.9443,38156603,1426574,-39583177,
000035,中国天楹,5.05,5.87,39495738,16.7149,11233880,28261858,-39495738,
002290,禾盛新材,70.77,5.2812,39459834,4.7165,26771072,12688762,-39459834,
601668,中国建筑,4.31,0.7009,39170170,3.9678,23629402,15540768,-39170170,
300474,景嘉微,52.23,2.0715,39071616,7.3809,38599637,471979,-39071616,
603773,沃格光电,95.96,1.9766,39045936,1.3094,-37397968,76443904,-39045936,
301498,乖宝宠物,41.27,11.0005,39029659,8.7607,-969842,39999501,-39029659,
688790,昂瑞微-UW,105.63,2.6032,38967095,8.496,15724875,23242220,-38967095,
600488,津药药业,6.29,3.1148,38811608,5.005,16832332,21979276,-38811608,
300201,海伦哲,13.58,2.8009,38761256,8.5268,8498861,30262395,-38761256,
600992,贵绳股份,10.57,9.9896,38482529,24.0726,24526401,13956128,-38482529,
000776,广发证券,20.98,0.9139,38384781,4.1863,-6354292,44739073,-38384781,
301566,达利凯普,28.02,4.5913,38107820,3.1742,10323532,27784288,-38107820,
003031,中瓷电子,136.95,1.0701,38013935,2.2763,40156095,-2142160,-38013935,
000712,锦龙股份,10.35,3.5,37924473,4.7334,31446571,6477902,-37924473,
000711,京蓝科技,5.07,3.681,37873108,6.2265,40954897,-3081789,-37873108,
601567,三星电气,14.58,2.1724,37802633,10.6664,9191729,28610904,-37802633,
601012,隆基绿能,11.36,1.1576,37688861,5.276,35037233,2651628,-37688861,
300401,花园生物,16.81,2.1884,37641321,9.5612,18840497,18800824,-37641321,
600894,广日股份,7.92,10.0,37331636,25.9211,30407971,6923665,-37331636,
002128,电投能源,27.5,-0.5785,37192750,7.104,10268010,26924740,-37192750,
002412,汉森制药,9.62,6.4159,36872075,4.5972,14386671,22485404,-36872075,
000620,盈新发展,3.27,2.1875,36582381,3.3872,26445141,10137240,-36582381,
301188,力诺药包,35.9,4.7869,36316214,4.8494,-1189945,37506159,-36316214,
603186,华正新材,231.7,2.1695,36233648,1.0059,43509408,-7275760,-36233648,
601229,上海银行,9.54,-0.2092,36081558,10.6836,9865700,26215858,-36081558,
300339,润和软件,35.14,1.0641,36073839,6.9965,20184777,15889062,-36073839,
601933,永辉超市,3.08,0.9836,35994159,9.3894,47189450,-11195291,-35994159,
600674,川投能源,15.91,0.9518,35869512,8.4774,5921251,29948261,-35869512,
002165,红宝丽,7.34,3.966,35592852,7.4939,11006409,24586443,-35592852,
600961,株冶集团,25.01,-1.9216,35353086,5.3399,-10452280,45805366,-35353086,
000815,美利云,15.85,1.9293,35213384,4.62,28339292,6874092,-35213384,
600585,海螺水泥,17.25,1.3514,35095152,10.2148,7193200,27901952,-35095152,
600452,涪陵电力,9.18,0.7684,34930712,10.2692,22511895,12418817,-34930712,
301189,奥尼电子,71.6,5.5269,34853803,6.4274,3154097,31699706,-34853803,
002437,誉衡药业,3.74,7.781,34703023,1.8583,66031215,-31328192,-34703023,
002622,皓宸医疗,2.72,10.1215,34632929,28.9452,33555581,1077348,-34632929,
688796,百奥赛图,138.0,2.778,34580006,6.5504,27244240,7335766,-34580006,
600183,生益科技,146.27,1.6258,34544288,0.3511,119504096,-84959808,-34544288,
600644,乐山电力,9.97,1.9427,34475722,8.1407,13873758,20601964,-34475722,
003041,真爱美家,43.24,2.9034,34349460,12.6058,9474676,24874784,-34349460,
000607,华媒控股,4.53,9.9515,34263175,32.7501,43151941,-8888766,-34263175,
600521,华海药业,16.66,3.2218,34243934,5.9175,4487961,29755973,-34243934,
002885,京泉华,29.12,2.1754,34038829,6.8984,18538683,15500146,-34038829,
600063,皖维高新,5.66,2.7223,33596988,10.9021,26051842,7545146,-33596988,
300008,天海防务,6.61,2.4806,33583911,7.4726,26390410,7193501,-33583911,
001201,东瑞股份,16.08,9.9863,33528746,12.861,27004850,6523896,-33528746,
000568,泸州老窖,72.2,0.3893,33437056,5.1352,26229286,7207770,-33437056,
688478,晶升股份,48.99,1.8291,33423426,10.0079,18892368,14531058,-33423426,
600438,通威股份,11.59,2.1145,33405663,10.6714,8727853,24677810,-33405663,
002192,融捷股份,62.28,2.4511,33327460,3.6743,21922965,11404495,-33327460,
601838,成都银行,19.12,-0.1045,33078087,6.5381,-6962821,40040908,-33078087,
688068,热景生物,96.09,8.8715,33072494,7.9463,16137269,16935225,-33072494,
300999,金龙鱼,25.15,0.6,33065660,11.0314,-1581228,34646888,-33065660,
688181,八亿时空,47.09,3.6084,32980525,6.4867,-3840117,36820642,-32980525,
000020,深华发Ａ,14.26,10.0309,32976689,17.8978,26242151,6734538,-32976689,
300315,掌趣科技,4.08,1.7456,32961524,13.082,18912175,14049349,-32961524,
601187,厦门银行,6.88,0.0,32722581,18.6634,16160745,16561836,-32722581,
002145,钛能化学,4.85,5.4348,32638851,5.4294,44951686,-12312835,-32638851,
600155,华创云信,6.23,4.1806,32595917,9.7371,33821119,-1225202,-32595917,
300368,汇金股份,9.63,4.2208,32529065,6.0444,10168752,22360313,-32529065,
600267,海正药业,11.87,4.3058,32450269,7.538,36560980,-4110711,-32450269,
002759,ST天际,15.28,5.8172,32169843,8.9453,14833571,17336272,-32169843,
001211,双枪科技,26.25,1.4297,31987353,10.3348,22791428,9195925,-31987353,
600281,华阳新材,4.98,9.9338,31839906,43.8566,33188996,-1349090,-31839906,
605196,华通线缆,34.62,10.0095,31787800,5.2221,36555452,-4767652,-31787800,
300473,德尔股份,34.8,14.2857,31626160,4.5142,-15781408,47407568,-31626160,
300133,华策影视,7.41,3.3473,31550599,5.5509,6497882,25052717,-31550599,
000564,供销大集,1.55,1.9737,31525325,7.4263,18034629,13490696,-31525325,
002963,豪尔赛,22.62,10.0195,31459198,14.8842,46760207,-15301009,-31459198,
688456,有研粉材,77.29,1.2312,31240227,6.0237,-5089023,36329250,-31240227,
601369,陕鼓动力,9.04,0.2217,31218748,9.3956,37871657,-6652909,-31218748,
600025,华能水电,9.66,-0.2066,30817547,11.1638,-6454993,37272540,-30817547,
000065,北方国际,10.17,3.9877,30776533,11.9294,21043594,9732939,-30776533,
600640,国脉文化,12.54,3.9801,30754510,4.732,-1580566,32335076,-30754510,
300042,朗科科技,40.72,1.4955,30726466,7.2465,7661578,23064888,-30726466,
600303,曙光股份,3.14,5.3691,30699369,15.0998,26425785,4273584,-30699369,
301682,宏明电子,119.97,5.831,30599116,6.7882,22184083,8415033,-30599116,
600815,厦工股份,3.81,4.9587,30594345,12.2593,31621135,-1026790,-30594345,
002522,浙江众成,6.25,2.6273,30542164,5.1019,22462344,8079820,-30542164,
300896,爱美客,93.84,4.8843,30510151,7.0433,5017392,25492759,-30510151,
000830,鲁西化工,11.98,1.9574,30489430,11.2395,14648411,15841019,-30489430,
000786,北新建材,16.27,2.1343,30398674,10.2143,5657370,24741304,-30398674,
600835,上海机电,18.66,4.9494,30066411,11.3283,5330200,24736211,-30066411,
000811,冰轮环境,40.03,-3.5886,30038137,1.2621,-66432279,96470416,-30038137,
002670,国盛证券,11.88,1.6253,29986468,11.4697,21490857,8495611,-29986468,
002990,盛视科技,52.13,3.597,29947279,5.3196,10834590,19112689,-29947279,
002812,恩捷股份,48.19,-0.8028,29927677,5.2511,14699242,15228435,-29927677,
688507,索辰科技,147.08,1.1972,29702525,5.9732,13615065,16087460,-29702525,
601136,首创证券,14.51,2.1112,29486047,13.21,5536372,23949675,-29486047,
002879,长缆科技,16.83,2.1858,29461504,21.5504,12646404,16815100,-29461504,
002614,奥佳华,6.25,10.0352,29133771,42.3087,30398356,-1264585,-29133771,
605499,东鹏饮料,113.18,1.4703,29042491,8.2264,11533552,17508939,-29042491,
002667,*ST威领,21.82,9.9798,28947722,6.9265,1138983,27808739,-28947722,
603220,中贝通信,18.66,2.1906,28923269,8.8221,9473347,19449922,-28923269,
600871,石化油服,2.25,3.6866,28880812,9.2593,14022289,14858523,-28880812,
601929,吉视传媒,2.46,2.0747,28587841,11.0429,26573815,2014026,-28587841,
600546,山煤国际,13.61,1.643,28364047,10.4831,14578404,13785643,-28364047,
300016,北陆药业,8.67,4.4578,28079049,9.8513,16245034,11834015,-28079049,
002421,达实智能,3.24,2.2082,28024226,8.5214,14231962,13792264,-28024226,
002239,奥特佳,2.52,1.2048,28002061,21.3773,15258327,12743734,-28002061,
605566,福莱蒽特,30.44,10.0108,27984558,14.4459,28798923,-814365,-27984558,
688800,瑞可达,69.87,0.7934,27891231,4.3702,-3749865,31641096,-27891231,
600606,绿地控股,1.6,10.3448,27613180,3.2582,70439098,-42825918,-27613180,
300779,惠城环保,54.99,1.2521,27564352,9.3919,17045629,10518723,-27564352,
688498,源杰科技,1838.56,0.194,27540768,0.5168,-324101888,351642656,-27540768,
600199,金种子酒,7.32,4.4223,27513310,16.7346,10149009,17364301,-27513310,
603175,超颖电子,110.17,10.005,27496776,7.6425,33790641,-6293865,-27496776,
688265,南模生物,48.6,8.5306,27399061,12.6818,24861247,2537814,-27399061,
300491,通合科技,36.9,-3.0478,27392892,5.468,7776751,19616141,-27392892,
603016,新宏泰,32.57,6.857,27386021,8.4205,14587416,12798605,-27386021,
600518,康美药业,1.38,2.2222,27258045,13.3246,29241662,-1983617,-27258045,
300795,米奥会展,12.75,5.7214,27066929,9.345,6533697,20533232,-27066929,
603500,祥和实业,9.84,7.1895,27045022,16.5494,2454021,24591001,-27045022,
688625,呈和科技,71.72,1.4427,26950444,5.1175,16424642,10525802,-26950444,
002657,中科金财,15.89,6.43,26769468,11.2044,1599986,25169482,-26769468,
002517,恺英网络,16.78,1.0235,26620090,4.0234,3155555,23464535,-26620090,
002624,完美世界,10.02,0.5015,26615106,7.1847,19112664,7502442,-26615106,
601088,中国神华,46.8,1.233,26610454,3.3419,-6290320,32900774,-26610454,
300959,线上线下,98.21,6.7268,26418984,7.1097,10398438,16020546,-26418984,
301232,飞沃科技,94.25,1.2352,26407143,9.5519,8730519,17676624,-26407143,
600733,北汽蓝谷,4.65,2.4229,26323994,6.005,43602789,-17278795,-26323994,
300737,科顺股份,5.05,8.137,26135855,8.0666,22865371,3270484,-26135855,
002284,亚太股份,9.9,3.5565,26108662,9.9999,4816128,21292534,-26108662,
001287,中电港,25.2,2.8152,26074182,4.0348,32550045,-6475863,-26074182,
002046,国机精工,64.62,0.6072,26052003,2.5213,-11145837,37197840,-26052003,
001339,智微智能,80.41,0.2743,26009520,5.3021,6141387,19868133,-26009520,
688710,益诺思,95.6,0.7164,25958978,9.1206,9880361,16078617,-25958978,
688561,奇安信-U,28.94,4.1757,25900005,6.9753,7678245,18221760,-25900005,
601169,北京银行,5.54,0.0,25883044,3.0168,106526954,-80643910,-25883044,
000166,申万宏源,4.47,1.5909,25831398,9.3946,5738069,20093329,-25831398,
000973,佛塑科技,12.21,1.9199,25801169,5.8785,23631059,2170110,-25801169,
002240,盛新锂能,27.46,1.2537,25734848,4.9348,7719838,18015010,-25734848,
600446,金证股份,11.01,5.0573,25724049,8.9131,27520977,-1796928,-25724049,
601858,中国科传,20.86,3.0632,25698416,12.2906,278757,25419659,-25698416,
601579,会稽山,36.12,9.9878,25692165,2.18,13659207,12032958,-25692165,
688717,艾罗能源,43.73,-0.884,25658199,9.9791,326199,25332000,-25658199,
002713,东易日盛,11.05,1.1905,25622366,6.4337,8680471,16941895,-25622366,
002164,宁波东力,11.1,5.8151,25598116,12.6273,15670023,9928093,-25598116,
300086,康芝药业,5.73,-8.6124,25527662,5.5599,-167196,25694858,-25527662,
000882,华联股份,1.64,3.7975,25465983,10.4781,24564881,901102,-25465983,
002439,启明星辰,14.13,1.8012,25450193,6.6027,30932480,-5482287,-25450193,
688610,埃科光电,169.01,-0.7517,25387195,9.6153,5931248,19455947,-25387195,
600308,华泰股份,3.42,6.2112,25354784,18.541,24828396,526388,-25354784,
600170,上海建工,2.25,1.81,25289716,6.8541,29461953,-4172237,-25289716,
301305,朗坤科技,26.85,3.3487,25277066,10.3484,4340843,20936223,-25277066,
002607,中公教育,1.94,2.1053,25248481,8.7693,17787177,7461304,-25248481,
300370,安控科技,2.25,7.6555,25148097,15.7688,0,25148097,-25148097,
688047,龙芯中科,104.58,1.4257,25136762,6.9714,23850904,1285858,-25136762,
600345,长江通信,54.7,0.3854,25081284,4.4794,22414625,2666659,-25081284,
002410,广联达,8.6,2.381,24972398,14.6149,19971129,5001269,-24972398,
001258,立新能源,11.21,1.5399,24959996,4.8777,9352028,15607968,-24959996,
601126,四方股份,40.58,-1.0244,24958306,3.3006,-22447801,47406107,-24958306,
603077,和邦生物,2.29,1.3274,24849950,7.5651,4467291,20382659,-24849950,
000510,新金路,18.53,-0.3763,24846995,3.1566,-7971820,32818815,-24846995,
001234,泰慕士,26.59,10.0124,24786795,28.2117,26842466,-2055671,-24786795,
002845,同兴达,14.49,3.5,24760893,14.5764,8691261,16069632,-24760893,
605289,罗曼股份,102.71,-2.2926,24695375,7.0133,-2758436,27453811,-24695375,
300253,卫宁健康,6.96,2.9586,24665207,7.2877,32997484,-8332277,-24665207,
603466,风语筑,12.9,2.4623,24649984,3.3341,-2716196,27366180,-24649984,
000963,华东医药,26.76,2.5287,24600640,5.1166,14414194,10186446,-24600640,
603583,捷昌驱动,28.01,4.5539,24593056,10.8196,13883899,10709157,-24593056,
301357,北方长龙,100.72,2.7965,24462933,5.2549,1386865,23076068,-24462933,
601133,XD柏诚股,25.79,-0.6166,24345664,3.9784,3009594,21336070,-24345664,
301520,万邦医药,82.38,14.2897,24263106,1.7654,8201554,16061552,-24263106,
001282,三联锻造,16.4,5.3308,24252588,15.6035,23181069,1071519,-24252588,
002578,闽发铝业,4.21,6.8528,24164295,20.8187,9330932,14833363,-24164295,
002918,蒙娜丽莎,11.31,1.8919,24092702,10.4347,143477,23949225,-24092702,
300259,新天科技,4.25,7.0529,24000751,7.3543,9795268,14205483,-24000751,
600675,中华企业,2.45,6.0606,23990000,8.6054,28056820,-4066820,-23990000,
603538,美诺华,27.9,4.8478,23975238,1.67,-5124282,29099520,-23975238,
000917,电广传媒,7.03,3.5346,23895195,13.3136,13758006,10137189,-23895195,
002647,仁东控股,11.33,4.0404,23872658,7.5897,29451890,-5579232,-23872658,
601997,贵阳银行,5.56,-0.3584,23855610,12.203,23533495,322115,-23855610,
600383,金地集团,2.47,9.7778,23828456,2.6624,23844710,-16254,-23828456,
600036,招商银行,41.04,1.1086,23787066,1.0772,-39425798,63212864,-23787066,
603402,陕西旅游,64.54,0.5453,23777641,7.3779,15209021,8568620,-23777641,
300684,中石科技,99.77,1.9205,23698089,1.7048,42919225,-19221136,-23698089,
000729,燕京啤酒,11.05,2.6952,23669507,7.4027,21184022,2485485,-23669507,
688221,前沿生物-U,17.33,5.4136,23651395,6.5584,4849327,18802068,-23651395,
688169,石头科技,118.6,0.0,23534012,4.3381,11609704,11924308,-23534012,
603345,安井食品,80.91,1.7992,23527489,3.9206,16873214,6654275,-23527489,
688019,安集科技,232.9,-0.8092,23499558,2.1335,-6259498,29759056,-23499558,
688700,东威科技,64.68,-0.7671,23490430,3.7857,282856,23207574,-23490430,
600857,宁波中百,23.41,10.0094,23484022,12.6858,23965708,-481686,-23484022,
002632,道明光学,10.03,5.1363,23471156,5.9918,33187651,-9716495,-23471156,
002444,巨星科技,28.55,2.0737,23445360,7.9915,-18426610,41871970,-23445360,
300130,新国都,18.33,3.3258,23376920,12.0761,4390531,18986389,-23376920,
601818,光大银行,3.02,0.0,23283075,4.6232,30651896,-7368821,-23283075,
300302,同有科技,29.19,1.8137,23233383,4.0237,12230029,11003354,-23233383,
000301,东方盛虹,13.9,1.6082,23180108,8.3412,316750,22863358,-23180108,
605068,明新旭腾,20.97,8.0371,23155368,10.1399,6592528,16562840,-23155368,
002943,宇晶股份,31.06,2.4406,23060805,10.0216,3546983,19513822,-23060805,
601728,中国电信,6.16,-0.4847,22978746,5.1983,-9958484,32937230,-22978746,
000727,冠捷科技,2.29,2.2321,22957637,13.7793,23023891,-66254,-22957637,
300137,先河环保,11.59,0.7826,22871409,5.7611,-1196624,24068033,-22871409,
000509,华塑控股,3.8,0.7958,22852487,5.1726,-4392924,27245411,-22852487,
688416,恒烁股份,80.75,-0.4684,22814953,5.1186,14680840,8134113,-22814953,
600436,片仔癀,121.02,2.2906,22756143,7.7228,3484154,19271989,-22756143,
301282,金禄电子,45.75,0.882,22747415,4.4605,-7272117,30019532,-22747415,
301302,华如科技,22.46,6.9015,22697106,7.5556,7635652,15061454,-22697106,
002029,七匹狼,9.16,1.7778,22645183,6.0602,12889669,9755514,-22645183,
301196,唯科科技,93.1,0.998,22561506,4.2055,1394365,21167141,-22561506,
000651,格力电器,38.0,-1.4523,22553855,1.2109,21481855,1072000,-22553855,
301087,可孚医疗,55.14,4.4318,22520411,12.3936,19610875,2909536,-22520411,
601336,新华保险,58.54,0.6188,22517584,3.7539,1514544,21003040,-22517584,
603258,电魂网络,14.19,10.0,22477484,34.3745,18718435,3759049,-22477484,
002167,东方锆业,16.76,3.1385,22465327,2.6409,5423847,17041480,-22465327,
002648,卫星化学,27.23,2.33,22453058,2.6388,31972634,-9519576,-22453058,
300164,通源石油,9.58,3.9046,22436187,2.5551,27423235,-4987048,-22436187,
601011,宝泰隆,3.01,3.7931,22383578,16.983,23933418,-1549840,-22383578,
301099,雅创电子,53.8,1.0139,22352877,4.2447,6952534,15400343,-22352877,
300001,特锐德,32.5,0.0,22266976,7.6435,853939,21413037,-22266976,
300911,亿田智能,32.73,2.4413,22195314,4.9761,-3513676,25708990,-22195314,
603819,神力股份,17.33,10.0317,22156967,15.7881,24315063,-2158096,-22156967,
300563,神宇股份,28.11,4.034,22134001,5.5399,-878930,23012931,-22134001,
000547,航天发展,15.02,0.6028,22095133,2.9346,978869,21116264,-22095133,
002673,西部证券,6.82,1.037,22087762,13.3841,18343005,3744757,-22087762,
600986,浙文互联,7.19,1.2676,22067163,9.6824,13692625,8374538,-22067163,
000892,欢瑞世纪,4.73,5.3452,22048991,3.7598,10480778,11568213,-22048991,
