code,name,price,pct,amount,turnover,mktcap,float_cap,main_net,main_pct,xl_net,l_net,m_net,s_net
600479,千金药业,12.34,6.1962,848160000.0,16.7,6074000000.0,5164000000.0,66626435,7.8554,36972868,29653567,-66626435,
688112,鼎阳科技,91.79,20.0026,942810000.0,6.57,14649000000.0,14649000000.0,66324079,7.0347,87011571,-20687492,-66324079,
300163,先锋新材,8.09,10.218,460450000.0,12.99,3835000000.0,3708000000.0,65791511,14.2885,40864457,24927054,-65791511,
603119,浙江荣泰,56.56,2.7243,816620000.0,3.05,26745000000.0,26745000000.0,65787127,8.056,35294298,30492829,-65787127,
603618,杭电股份,40.68,1.9293,3230380000.0,11.52,28125000000.0,28125000000.0,65691088,2.0335,69218704,-3527616,-65691088,
002321,华英农业,2.3,10.0478,260740000.0,5.56,4906000000.0,4888000000.0,64650557,24.795,73980243,-9329686,-64650557,
300661,圣邦股份,122.61,-2.0139,1676820000.0,2.27,84066000000.0,73797000000.0,64526249,3.8481,-35193703,99719952,-64526249,
600392,盛和资源,22.2,3.0641,1049070000.0,2.7,38913000000.0,38913000000.0,64492616,6.1476,32286297,32206319,-64492616,
000962,东方钽业,62.91,4.85,1594310000.0,5.09,33178000000.0,31645000000.0,64015795,4.0153,78088723,-14072928,-64015795,
000703,恒逸石化,16.95,0.0,1212520000.0,1.76,69691000000.0,69341000000.0,63952474,5.2743,3200488,60751986,-63952474,
002027,分众传媒,4.76,2.1459,561280000.0,0.83,68745000000.0,68745000000.0,63674830,11.3446,106639879,-42965049,-63674830,
688179,阿拉丁,22.6,10.5675,521350000.0,6.62,8199000000.0,8199000000.0,63468793,12.1739,48067019,15401774,-63468793,
002709,天赐材料,33.53,0.5096,1147760000.0,2.28,68353000000.0,50597000000.0,63405190,5.5243,35956188,27449002,-63405190,
002453,华软科技,5.87,9.9251,252960000.0,6.71,4769000000.0,3775000000.0,63046137,24.9234,71216330,-8170193,-63046137,
600410,华胜天成,17.19,4.0557,3406200000.0,18.16,18849000000.0,18849000000.0,62904967,1.8468,70872903,-7967936,-62904967,
688578,艾力斯,102.09,1.6731,754100000.0,1.64,45940000000.0,45940000000.0,62846967,8.334,13034288,49812679,-62846967,
688661,和林微纳,107.0,-2.5235,468870000.0,2.87,16252000000.0,16252000000.0,62661669,13.3644,29987247,32674422,-62661669,
002285,世联行,3.18,10.0346,859240000.0,14.73,6337000000.0,6293000000.0,62239155,7.2435,68306999,-6067844,-62239155,
600435,北方导航,11.93,4.5574,423030000.0,2.36,18042000000.0,18042000000.0,62002552,14.6568,12557577,49444975,-62002552,
603588,高能环境,16.46,1.9827,802100000.0,3.23,25072000000.0,25072000000.0,61963089,7.7251,8022832,53940257,-61963089,
000536,华映科技,3.7,5.4131,644030000.0,6.25,10234000000.0,10223000000.0,61943501,9.6181,24600755,37342746,-61943501,
002017,东信和平,15.01,5.5556,513920000.0,6.01,8712000000.0,8708000000.0,61652481,11.9965,12689531,48962950,-61652481,
002084,海鸥住工,6.12,10.0719,330940000.0,8.62,3954000000.0,3945000000.0,61481501,18.5778,29130008,32351493,-61481501,
688312,燕麦科技,55.47,7.5,770760000.0,9.5,8151000000.0,8151000000.0,61103202,7.9277,22864501,38238701,-61103202,
300773,拉卡拉,15.3,2.4782,721600000.0,4.64,16636000000.0,15738000000.0,61041829,8.4592,14883513,46158316,-61041829,
688519,南亚新材,322.96,2.1024,1988670000.0,2.62,75954000000.0,75954000000.0,60909062,3.0628,48731126,12177936,-60909062,
603341,龙旗科技,37.03,4.3981,358100000.0,3.66,19337000000.0,9902000000.0,60665616,16.941,23963992,36701624,-60665616,
301176,逸豪新材,58.14,2.0,660100000.0,6.96,9830000000.0,9538000000.0,60558759,9.1742,16113759,44445000,-60558759,
601689,拓普集团,45.76,1.6889,1229610000.0,1.54,79523000000.0,79523000000.0,60013580,4.8807,32473884,27539696,-60013580,
300666,江丰电子,257.06,-1.2978,2414860000.0,4.22,70941000000.0,56924000000.0,59651408,2.4702,-32719760,92371168,-59651408,
600770,综艺股份,6.03,5.0523,469700000.0,6.15,7839000000.0,7839000000.0,59309140,12.627,43646777,15662363,-59309140,
688266,泽璟制药-U,119.37,6.771,684880000.0,2.19,31598000000.0,31598000000.0,59044799,8.6212,41919698,17125101,-59044799,
688185,康希诺,72.46,6.4805,800530000.0,9.86,17901000000.0,8287000000.0,59043405,7.3755,1365539,57677866,-59043405,
300331,苏大维格,49.41,1.7504,434420000.0,4.0,12830000000.0,10975000000.0,59016444,13.5851,23776121,35240323,-59016444,
688336,三生国健,42.15,4.1255,427070000.0,1.14,37776000000.0,37776000000.0,58738669,13.7539,6897817,51840852,-58738669,
600360,华微电子,11.61,6.0274,1242000000.0,11.52,11149000000.0,11149000000.0,58672954,4.7241,79038997,-20366043,-58672954,
300726,宏达电子,60.53,3.5232,1128040000.0,8.68,24929000000.0,12980000000.0,58034869,5.1448,4833672,53201197,-58034869,
688180,君实生物-U,34.97,4.9205,634170000.0,2.39,35903000000.0,26801000000.0,57838341,9.1203,35847122,21991219,-57838341,
002180,奔图科技,17.45,8.4525,560080000.0,2.34,24812000000.0,24017000000.0,57789533,10.3181,56958645,830888,-57789533,
600886,国投电力,14.25,-0.3497,351610000.0,0.33,114064000000.0,106222000000.0,57369293,16.3162,10395455,46973838,-57369293,
002064,华峰化学,10.09,1.7137,459380000.0,0.92,50072000000.0,49966000000.0,57272484,12.4673,11720782,45551702,-57272484,
002724,海洋王,7.84,9.9579,294530000.0,6.88,6049000000.0,4441000000.0,57086956,19.3824,49220501,7866455,-57086956,
002515,金字火腿,7.95,4.7431,608750000.0,7.05,9624000000.0,8760000000.0,56877206,9.3433,38434195,18443011,-56877206,
002787,华源控股,26.47,1.6513,495640000.0,7.61,8799000000.0,6567000000.0,56808569,11.4617,18444854,38363715,-56808569,
001203,大中矿业,24.74,5.3214,499740000.0,1.56,37928000000.0,32309000000.0,56567126,11.3193,27192695,29374431,-56567126,
603020,爱普股份,12.57,9.9738,265540000.0,5.78,4722000000.0,4722000000.0,56381073,21.2326,52273340,4107733,-56381073,
002580,圣阳股份,19.76,1.2295,810460000.0,9.1,8968000000.0,8938000000.0,55806456,6.8858,26514804,29291652,-55806456,
605006,山东玻纤,17.1,1.2433,898540000.0,8.02,11177000000.0,11177000000.0,55494260,6.176,47174950,8319310,-55494260,
300149,睿智医药,9.94,7.4595,476690000.0,10.18,5020000000.0,4787000000.0,55354761,11.6123,27489351,27865410,-55354761,
002259,升达林业,4.52,9.9757,217610000.0,6.54,3401000000.0,3401000000.0,54858891,25.2097,34901929,19956962,-54858891,
603203,快克智能,47.9,2.2412,572350000.0,3.69,15808000000.0,15627000000.0,54833207,9.5804,2935883,51897324,-54833207,
002317,众生药业,25.46,5.1197,715670000.0,3.7,21639000000.0,19554000000.0,54387763,7.5996,50902248,3485515,-54387763,
300593,新雷能,33.09,1.5031,724890000.0,4.83,17951000000.0,14899000000.0,54378594,7.5016,14796337,39582257,-54378594,
600172,黄河旋风,16.42,2.625,2790690000.0,13.34,23681000000.0,21088000000.0,54059920,1.9372,29653040,24406880,-54059920,
603407,长裕集团,61.54,5.0529,480150000.0,22.17,25101000000.0,2210000000.0,53931090,11.2321,50254326,3676764,-53931090,
688073,毕得医药,71.76,5.2817,457270000.0,7.08,6522000000.0,6522000000.0,53616137,11.7253,19784785,33831352,-53616137,
600218,全柴动力,8.27,9.9734,310230000.0,8.72,3602000000.0,3602000000.0,53404371,17.2144,45312956,8091415,-53404371,
600693,东百集团,9.97,5.058,731680000.0,8.62,8672000000.0,8663000000.0,53123686,7.2605,35358659,17765027,-53123686,
002860,星帅尔,18.39,9.988,451470000.0,7.13,6476000000.0,6362000000.0,52857054,11.7078,23239183,29617871,-52857054,
000768,中航西飞,22.91,2.5056,500790000.0,0.79,63704000000.0,63608000000.0,52785584,10.5405,23817835,28967749,-52785584,
688090,瑞松科技,88.0,1.6049,1229230000.0,8.91,13968000000.0,13968000000.0,52749786,4.2913,-28303094,81052880,-52749786,
301500,飞南资源,28.41,5.8495,472500000.0,11.83,15940000000.0,4092000000.0,52442023,11.0988,13385842,39056181,-52442023,
002886,沃特股份,26.95,2.0833,932850000.0,16.79,7093000000.0,5635000000.0,52365453,5.6135,14672928,37692525,-52365453,
001376,百通能源,13.93,10.0316,227030000.0,7.71,6806000000.0,2995000000.0,52237313,23.009,59657355,-7420042,-52237313,
002909,集泰股份,6.87,5.8552,454330000.0,17.52,2679000000.0,2614000000.0,52054125,11.4573,74687221,-22633096,-52054125,
300170,汉得信息,15.67,2.4183,793830000.0,5.05,16303000000.0,15580000000.0,51956479,6.545,16238149,35718330,-51956479,
002975,博杰股份,107.53,2.5463,1134260000.0,7.65,22380000000.0,14867000000.0,51624391,4.5514,33522599,18101792,-51624391,
600343,航天动力,21.04,-2.9072,1018680000.0,7.57,13428000000.0,13428000000.0,51427806,5.0485,-21359417,72787223,-51427806,
000933,神火股份,26.24,-2.1261,923960000.0,1.56,59014000000.0,58976000000.0,51374950,5.5603,3484427,47890523,-51374950,
002429,兆驰股份,8.28,1.5951,417030000.0,1.12,37483000000.0,37461000000.0,51022817,12.2348,40729871,10292946,-51022817,
002141,贤丰控股,6.75,3.8462,1027020000.0,14.84,6972000000.0,6972000000.0,50994428,4.9653,-1614681,52609109,-50994428,
600059,古越龙山,11.48,7.2897,1147510000.0,11.49,10465000000.0,10465000000.0,50934227,4.4387,24943483,25990744,-50934227,
002023,海特高新,10.02,5.5848,228140000.0,3.13,7423000000.0,7423000000.0,50722929,22.2332,16405603,34317326,-50722929,
600795,国电电力,5.25,-0.1901,594400000.0,0.63,93637000000.0,93637000000.0,50472605,8.4914,-885595,51358200,-50472605,
600143,金发科技,13.41,1.8223,351230000.0,1.0,35849000000.0,35333000000.0,50287943,14.3177,44011600,6276343,-50287943,
300829,金丹科技,25.72,20.0187,779990000.0,19.39,5846000000.0,4324000000.0,50247074,6.442,63960749,-13713675,-50247074,
002869,金溢科技,17.04,10.0065,129070000.0,4.84,3015000000.0,2700000000.0,50233304,38.9194,39312494,10920810,-50233304,
601975,招商南油,4.85,4.5259,1040110000.0,4.65,22700000000.0,22700000000.0,49973879,4.8047,27058685,22915194,-49973879,
301550,斯菱智驱,98.53,3.836,1056450000.0,5.23,33042000000.0,20304000000.0,49899002,4.7233,17452656,32446346,-49899002,
300691,联合光电,17.76,20.0,504950000.0,13.56,4778000000.0,3920000000.0,49808687,9.8641,35412170,14396517,-49808687,
603507,振江股份,26.48,9.4215,562390000.0,9.19,6327000000.0,6257000000.0,49174612,8.7439,23296404,25878208,-49174612,
600503,华丽家族,2.43,9.9548,206030000.0,5.49,3894000000.0,3894000000.0,49063617,23.8138,47205629,1857988,-49063617,
002367,康力电梯,6.28,9.9825,173780000.0,3.55,5010000000.0,4992000000.0,49052414,28.2267,43170544,5881870,-49052414,
300049,福瑞医科,49.29,2.9234,395010000.0,3.44,13012000000.0,11514000000.0,48959866,12.3946,20676009,28283857,-48959866,
002482,广田集团,1.41,5.2239,226460000.0,4.28,5289000000.0,5279000000.0,48898728,21.5927,63030717,-14131989,-48898728,
601816,京沪高铁,4.77,0.4211,466800000.0,0.2,233375000000.0,233375000000.0,48893806,10.4743,24453050,24440756,-48893806,
000425,徐工机械,7.39,-0.8054,897610000.0,1.35,86546000000.0,66496000000.0,48347422,5.3862,-12039002,60386424,-48347422,
002011,盾安环境,14.76,3.9437,651840000.0,4.2,15859000000.0,15668000000.0,48145000,7.386,23103940,25041060,-48145000,
601100,恒立液压,93.48,1.3883,948180000.0,0.75,125340000000.0,125340000000.0,48077711,5.0705,32884447,15193264,-48077711,
300693,盛弘股份,38.47,-0.5943,398980000.0,3.83,12033000000.0,10372000000.0,47853414,11.9939,29475458,18377956,-47853414,
002518,科士达,39.49,0.4579,896790000.0,4.0,22992000000.0,22318000000.0,47447154,5.2908,21581566,25865588,-47447154,
002432,九安医疗,63.78,2.6722,1044590000.0,3.55,29733000000.0,29694000000.0,47164627,4.5151,68065218,-20900591,-47164627,
002123,梦网科技,8.02,5.1114,313750000.0,5.42,6459000000.0,5779000000.0,47115420,15.0169,21391206,25724214,-47115420,
002212,天融信,7.28,2.9703,1047000000.0,12.41,8586000000.0,8495000000.0,46567058,4.4477,19466484,27100574,-46567058,
688103,国力电子,84.36,6.6768,287030000.0,3.64,8041000000.0,8041000000.0,46555708,16.2198,41883958,4671750,-46555708,
002142,宁波银行,34.89,0.6926,835180000.0,0.36,230399000000.0,230253000000.0,46146889,5.5254,21588984,24557905,-46146889,
601609,金田股份,13.26,-0.1506,545360000.0,2.37,22922000000.0,22922000000.0,46041017,8.4423,47652812,-1611795,-46041017,
002645,华宏科技,18.66,2.1346,448080000.0,3.5,14053000000.0,12693000000.0,45959290,10.2569,26457074,19502216,-45959290,
601868,中国能建,2.45,0.823,463730000.0,0.59,108388000000.0,79450000000.0,45715458,9.8582,46952226,-1236768,-45715458,
301366,一博科技,72.0,-3.2518,1420450000.0,17.07,15087000000.0,8424000000.0,45616093,3.2114,-405347,46021440,-45616093,
603881,数据港,24.64,1.9024,629340000.0,2.99,21241000000.0,21241000000.0,45393554,7.2129,30576602,14816952,-45393554,
600763,通策医疗,34.06,4.0954,375030000.0,2.51,15138000000.0,15138000000.0,45295388,12.0778,9729544,35565844,-45295388,
688059,华锐精密,90.78,2.9252,426410000.0,3.61,12708000000.0,11893000000.0,44253115,10.3781,15796650,28456465,-44253115,
000960,锡业股份,33.69,0.2679,846950000.0,1.52,55435000000.0,55435000000.0,44169021,5.2151,13672496,30496525,-44169021,
000818,航锦科技,12.37,5.4561,314420000.0,3.93,8164000000.0,8142000000.0,44117811,14.0315,14639684,29478127,-44117811,
002092,中泰化学,4.59,3.8462,212340000.0,1.84,11823000000.0,11822000000.0,43313388,20.3981,30716403,12596985,-43313388,
688168,安博通,46.71,4.7309,444140000.0,8.82,5047000000.0,5047000000.0,43144014,9.7141,16852674,26291340,-43144014,
600926,杭州银行,17.18,0.2334,698520000.0,0.56,124538000000.0,124538000000.0,43088539,6.1685,21618808,21469731,-43088539,
603087,甘李药业,71.4,3.6134,703690000.0,1.77,42657000000.0,40085000000.0,42927462,6.1003,33780984,9146478,-42927462,
300487,蓝晓科技,70.8,2.9369,475480000.0,2.17,36047000000.0,21808000000.0,42793366,9.0,16318739,26474627,-42793366,
688603,天承科技,122.3,-1.6644,701340000.0,4.58,15254000000.0,15254000000.0,42717795,6.0909,-8388915,51106710,-42717795,
300811,铂科新材,85.42,0.862,923520000.0,3.23,34837000000.0,28594000000.0,42697787,4.6234,19891317,22806470,-42697787,
300204,舒泰神,20.89,5.2393,507680000.0,5.38,11309000000.0,9477000000.0,42487982,8.369,5482249,37005733,-42487982,
300679,电连技术,46.11,1.5863,788260000.0,4.77,19588000000.0,16575000000.0,42407815,5.3799,9924139,32483676,-42407815,
000995,皇台酒业,11.92,9.9631,130220000.0,6.35,2115000000.0,2115000000.0,42164819,32.3797,39274626,2890193,-42164819,
601985,中国核电,8.91,-0.3356,508910000.0,0.3,183261000000.0,168250000000.0,41485576,8.1518,9296713,32188863,-41485576,
603950,长源东谷,60.16,-0.7425,399980000.0,2.04,19500000000.0,19484000000.0,41294946,10.3243,5201112,36093834,-41294946,
603978,深圳新星,24.68,8.1507,559650000.0,11.1,5210000000.0,5210000000.0,41235550,7.3681,14774923,26460627,-41235550,
600325,华发股份,2.73,10.0806,418250000.0,5.85,7513000000.0,7513000000.0,41166496,9.8426,27773380,13393116,-41166496,
002022,科华生物,6.17,9.9822,142870000.0,4.6,3279000000.0,3173000000.0,41149344,28.8019,45952665,-4803321,-41149344,
688315,诺禾致源,18.18,20.0,320790000.0,4.3,7567000000.0,7567000000.0,41078433,12.8054,54380777,-13302344,-41078433,
002891,中宠股份,29.65,7.5444,380260000.0,4.04,9544000000.0,9544000000.0,41004891,10.7834,7103682,33901209,-41004891,
300488,恒锋工具,38.3,3.7378,342880000.0,5.59,7324000000.0,6214000000.0,40761862,11.8881,18980131,21781731,-40761862,
000538,云南白药,51.09,0.0784,373040000.0,0.41,91158000000.0,91151000000.0,40568362,10.8751,-7467314,48035676,-40568362,
300323,华灿光电,12.03,5.0655,906780000.0,8.52,19525000000.0,10721000000.0,40309343,4.4453,28556194,11753149,-40309343,
300404,博济医药,14.37,7.2388,938370000.0,23.21,5543000000.0,4103000000.0,40153191,4.279,30400113,9753078,-40153191,
600760,中航沈飞,45.0,2.5057,699190000.0,0.55,127572000000.0,127330000000.0,40153173,5.7428,9620893,30532280,-40153173,
603738,泰晶科技,38.57,1.7947,945680000.0,6.37,14884000000.0,14884000000.0,40150935,4.2457,6024830,34126105,-40150935,
003026,中晶科技,37.89,1.8548,1726650000.0,32.55,7183000000.0,5462000000.0,40129980,2.3242,634252,39495728,-40129980,
600958,东方证券,8.94,1.2458,319700000.0,0.48,75960000000.0,66777000000.0,40125307,12.5509,31162252,8963055,-40125307,
002785,万里石,42.2,7.1338,539210000.0,6.68,9563000000.0,8199000000.0,40110113,7.4387,9352671,30757442,-40110113,
603289,泰瑞机器,10.51,10.0524,182380000.0,5.97,3084000000.0,3084000000.0,40040600,21.9545,37737914,2302686,-40040600,
002422,科伦药业,42.48,6.8142,1555690000.0,2.86,67576000000.0,55163000000.0,40038537,2.5737,68562473,-28523936,-40038537,
300939,秋田微,98.55,3.237,694960000.0,5.92,11826000000.0,11826000000.0,39895440,5.7407,14946929,24948511,-39895440,
002129,TCL中环,9.02,2.8506,626110000.0,1.74,36469000000.0,36437000000.0,39828797,6.3613,72061962,-32233165,-39828797,
300766,每日互动,22.34,2.0091,372680000.0,4.67,8819000000.0,7996000000.0,39824315,10.6859,30321404,9502911,-39824315,
301171,易点天下,34.77,0.7826,1694520000.0,9.74,21506000000.0,17451000000.0,39660706,2.3405,38080530,1580176,-39660706,
688026,洁特生物,25.22,19.981,398050000.0,11.48,3540000000.0,3540000000.0,39583177,9.9443,38156603,1426574,-39583177,
000035,中国天楹,5.05,5.87,236290000.0,2.05,12060000000.0,11681000000.0,39495738,16.7149,11233880,28261858,-39495738,
002290,禾盛新材,70.77,5.2812,836640000.0,4.79,17559000000.0,17503000000.0,39459834,4.7165,26771072,12688762,-39459834,
601668,中国建筑,4.31,0.7009,987200000.0,0.56,178091000000.0,178091000000.0,39170170,3.9678,23629402,15540768,-39170170,
300474,景嘉微,52.23,2.0715,529360000.0,2.51,27296000000.0,21230000000.0,39071616,7.3809,38599637,471979,-39071616,
603773,沃格光电,95.96,1.9766,2982070000.0,13.61,21560000000.0,21560000000.0,39045936,1.3094,-37397968,76443904,-39045936,
301498,乖宝宠物,41.27,11.0005,445510000.0,5.88,16528000000.0,7823000000.0,39029659,8.7607,-969842,39999501,-39029659,
688790,昂瑞微-UW,105.63,2.6032,458650000.0,22.25,10514000000.0,2103000000.0,38967095,8.496,15724875,23242220,-38967095,
600488,津药药业,6.29,3.1148,775460000.0,11.33,6868000000.0,6868000000.0,38811608,5.005,16832332,21979276,-38811608,
300201,海伦哲,13.58,2.8009,454580000.0,3.36,13703000000.0,13630000000.0,38761256,8.5268,8498861,30262395,-38761256,
600992,贵绳股份,10.57,9.9896,159860000.0,6.28,2591000000.0,2591000000.0,38482529,24.0726,24526401,13956128,-38482529,
